Start (HH:MM:SS),End (HH:MM:SS),Segment
1:28:47,1:28:50,I sad je tvoje lice tamo i sad nešto piše gore.
1:28:51,1:28:53,"Pa dobro, valjda i tvoje, ili samo moje."
1:28:53,1:28:58,"Pa inače stavljam samo od gosta, da sam pametniji možda bi stavio i svoje lice da piše na svom osobnom brandu."
1:28:59,1:29:10,"Znači, tvoje lice, veliki poster, hollywoodski blog, buster, ovaj naš razgovor i pišu dvije, tri, četiri riječi, maksimalno što kraće."
1:29:11,1:29:13,"Kao naslov ovog našeg razgovora, da."
1:29:14,1:29:22,Ali to mi je užasno teško reći zato što nije u pisanoj formi i onda kako ću ga obuhvatiti ovako u glavi.
1:29:23,1:29:26,"Idemo na ono što je bio, koji je bio najbolji dio našeg razgovora."
1:29:27,1:29:32,"Kad smo pričali o tome zašto se bavimo time, čime se bavimo."
1:29:34,1:29:35,A kak je Monty Python.
1:29:35,1:29:41,se zove smisao života Monteja Pythona.
1:29:44,1:29:45,Kako ćemo to primijeniti?
1:29:48,1:29:49,"Evo, ako imaš 15 secondi."
1:29:50,1:29:50,Isto.
1:29:50,1:29:53,Da osmišliš naslov ovog našeg razgovora.
1:29:54,1:30:04,"15, 14, 16, 17, 17, 10, 9, 8, 7, 6."
1:30:05,1:30:07,Pogo je gušao brodom dalje.
1:30:08,1:30:12,"5, 4, 3, 5, 1."
1:30:14,1:30:16,"Izvolite i reci, to je tvoj posao."
1:30:17,1:30:18,"Razgovor će se zvati, ne znam."
1:30:19,1:30:21,A što moram mi se sviđati naslov?
1:30:21,1:30:22,Evo hoću.
1:30:22,1:30:23,Ajde da čujem.
1:30:24,1:30:26,"Ekipa, ovo je valjda najneobičniji lud potkest."
1:30:28,1:30:29,Hvala vam što ste nas pratili.
1:30:31,1:30:31,Da.
1:30:32,1:30:33,A ko je tebi gustav?
1:30:33,1:30:35,"Ja sam žena ne zna šutiti, majkete."
1:30:38,1:30:39,"Ajmo, vidimo se."
1:30:41,1:30:41,Vidimo se kako se to radi.
1:30:42,1:30:43,"E, reži."
